Video ID,Author,Comment
JD-tAYIpgaA,@user-ey7rt4vp1i,ky avokat poshter eshte bela madheduhet zhduket flet po ku ishte ku
JD-tAYIpgaA,@user-ey7rt4vp1i,ky avokat poshter eshte bela madheduhet zhduket flet po ku ishte ku
JD-tAYIpgaA,@user-ey7rt4vp1i,sa poshter njeri ky idajet beqiri
JD-tAYIpgaA,@user-ey7rt4vp1i,shiko cfare meret kypo se martuan zor morr zotni vete morrisa turp shiko shtepi ne malin robit avukati ha mut poshte perpjete
JD-tAYIpgaA,@user-ey7rt4vp1i,ky idajet beqiri ma shpifarbeni eshte djale florido ndahen le ndahen sherrenuk le takoje djalin o njeri
JD-tAYIpgaA,@qazimasllani3327,jo gjithmon kan drejt grat
JD-tAYIpgaA,@vjollcababa1046,jame nje fanse zotit avbeqiri porrrrrr ne istorin mayes arbenit gabohesh arbeni eshte nje djale puntore shume biles jetoi pake metra ku banonemira ishte qe arinin deri ktu arbeni gjithe drejten ankohet per femijen femija nuke duhet largohet jashte vendit palejen prindrit femija nuke eshte prona personalefemija nje baba por kur ekeqja vjene hapu deren themi ne bregu
JD-tAYIpgaA,@qazimasllani3327,mundesi nje cift qe ndar krevatin bej keshtu ku esht kultura njerez publik tashti kujtuar ajo per vixen ku esht komunikimi
JD-tAYIpgaA,@RomeoGatti-br7kp,ik ore burr leshi mir avokati nje pianec shumedole direkt shash nenen femijes tendefemijen takoje shoqerues kur di qe ke urdher mbrojtje
JD-tAYIpgaA,@valbonabibo5719,po ky avokati dika gjitha sikur fjetur kta
JD-tAYIpgaA,@user-ey7rt4vp1i,une besoj kete se da degjuar rriten prinder gjermane vodhimaya eshte shume keqe
JD-tAYIpgaA,@fatmirahoxha3221,vjen shum keq patur shume respekt per hydajete beqiri por çfar po ndigjoj çenka shume zhgenjyer ky avokat mashtruese tur turp ju vije ju avokat mashtruese respekte amerika
JD-tAYIpgaA,@tatjanacobo1328,ku pate syt o lumadhi tijajo duket se cfar eshte mjer ty qe zen ky hall ate moster
JD-tAYIpgaA,@chuckbejko3912,kete quani dhun o milet
JD-tAYIpgaA,@denisaelmazi2001,genjeshtare grua shume felliqur
JD-tAYIpgaA,@denisaelmazi2001,per cfare dhune flisni ne vidio duket qe maja po dhunon ish burrin
JD-tAYIpgaA,@Xhevria,jepi jepi o avokat xhani sa drejtë shtiresh aq vërtetë ja se ç thotë burri majës demaskon në tv avokat beqiri gënjen drejtë apo ke metodë pune fol fol se diçka do mbetet jazëk kush gënjen jazëk jazëk qoftë njeriu për vërtetë rron mundësi punën ai tjetri duke qenë në problem kërkon gjykosh duke gënjyer
JD-tAYIpgaA,@Xhevria,ja di po paguan avokati gjellën gatuar ku avokat beqiri ku o xhan ç bëke për paratë denigron njeriun drejtë jepi jepi o xhan jazëk jazëk jazëk
JD-tAYIpgaA,@taresa1999,kur vajten majas para pak vitesh ne shtepi thoshte ndertuar arbenin ai kontribuar shume arkitekt qe eshte po ne video rrahur majen veshur pallto rri ne shtepi ajo therret ndihme gjysem zeri therriste ajo qe dhunohet therret ze shpirti
JD-tAYIpgaA,@riki3034,rrespekte zotri shuajipi ke kujdes prej ksaj idioteje sepse grat jan pshtyra per ksi gra shum burra moralshem kalben ne burg kot drejtsisht askush beson
JD-tAYIpgaA,@g.778,po kush eshte ajo grua qw ndahet nje burre mire para etj sic pretendohet jete ky po hajd se calu muhabeti spo tregon drejt ky cdo gje shkuar mire po ajo donte ndahej
JD-tAYIpgaA,@user-ed3he5lh5f,shtepia eshte majes kur than pam qe maja martua kush ishte pam tham menduam qe eshte lidhur per interes ai zduhet marri asnje gje se eshte djersa maja
JD-tAYIpgaA,@florjankanapari2718,ky duket djal articuluar por manja dhi eger nje her sme pelqyer ajo fytyren shum shpifur mjer halli cte zuri more zoti arben
JD-tAYIpgaA,@Sarag820,sa njeri edukuar duket ky burre veshtire mendoj se eshte dhunues
JD-tAYIpgaA,@mirandakumaraku612,kan shkalluar grat ne shqiperi rrin ter diten kafeneve ne maj tacave kundervihen burrave yt palace grua
JD-tAYIpgaA,@hairebarjami7935,eshte nje mendedje madhe ajo that shiqir qe martua
JD-tAYIpgaA,@Muharemosoja-bi8ek,mund ndihmosh klientin tuaj duke poshterruar personin ne konflikt o avokat
JD-tAYIpgaA,@mirjetademo9656,avukati po ul vlerat vetes avukati qe po genjen
JD-tAYIpgaA,@sggo4488,avokati ndyre qe ekziston
JD-tAYIpgaA,@sggo4488,shume djale mire eshte maja palo femer
JD-tAYIpgaA,@pranvera7892,avukati eshte enverit
JD-tAYIpgaA,@pranvera7892,avukatit erren syte per para llak llak zoti ndimoft zoteri
JD-tAYIpgaA,@pranvera7892,merr vesht avukati se merr leket ai
JD-tAYIpgaA,@irmaguxha944,zhgenjyem avokatilen per deshiruar analiza profesionale
JD-tAYIpgaA,@pranvera7892,ky duket edukat po egersir duket
JD-tAYIpgaA,@inagj1242,ky avokati na pëlqen në debat tv në çështje po paraqitet aspak profesionalishti thotë vetes profesionistaman na neveritimjer kujt bie
JD-tAYIpgaA,@UnknownHuman-il1qq,maja fat kete por ky humbi gjynah gjithe ai njeri edukate
JD-tAYIpgaA,@lolaymeraj3840,idajet beqiri njeriu ndyre
JD-tAYIpgaA,@edivata4885,paraja alcohol droga
JD-tAYIpgaA,@mariolakalivaci5903,femija nevoj shum per prindrit kio ne rath par ja ben ke qen djalit vet une ku gjej kaloj kohe babaj femijve
JD-tAYIpgaA,@veddelhamburg6469,mor marhum dhurohet sperm ktyre lloj femrave digjenerume
JD-tAYIpgaA,@adrianakarroqaj6886,negativ ky avokati
JD-tAYIpgaA,@herikrraba793,avokati qenka pis turp
JD-tAYIpgaA,@user-ls8qu5mc3g,sido ken punt femijen kan perbashket smun tja nalojn njeri tjetritcfaj fmia don dy prinderitburri gruaja kan jeten vet bajn cte duan po fmia dut rritet dashurin dyve
JD-tAYIpgaA,@shefikoyzeiraj1290,po kur gruaja iken nji muaj ne amerik doemos burri do gjej ngushellim tek alkoli ketu do dilte nje martese nje artisteje tallavaje nje arkitekt karrjer plot studjo arkitekture
JD-tAYIpgaA,@kosem-km1yh,vetem ky genjgenavokati booo sa keq gjithe ky mashkullshume keq arbenmvika keqhiqe rakine jooo seshte mire keshtupo mire bere per zgjidhje martesë perderisa seshte familjar denjgtesh keq po vjen shumendryshova mendim sinqeriteti avokatittah keqe
JD-tAYIpgaA,@marjusshushari8089,maja para jave ishte ne manchester concert djalit atyreve
JD-tAYIpgaA,@shefikoyzeiraj1290,keto halle mjer ku bien cdo njeri din vet hallin ku maja neper majat avjoneve fat qe pasur bashkshort
JD-tAYIpgaA,@user-ml6ub2rl7s,ore avokate dale djali jashte shtetit sqaroje turpe
JD-tAYIpgaA,@kosem-km1yh,po luajtur eshte qe se le femijen takoj babaimos eshte cmendur korba kap meneupazaaa keq
JD-tAYIpgaA,@shefikoyzeiraj1290,keto halle mjer ku bien cdo njeri din vet hallin ku
JD-tAYIpgaA,@shefikoyzeiraj1290,dhi ato shkembit egra duket maja gjynah per kete djalin
JD-tAYIpgaA,@kosem-km1yh,ky nje yllemore jahuuueee cvete thuajjane fare plako fate leshiiite bie ne dereeee mose ore zote madheeemossseee
JD-tAYIpgaA,@shefikoyzeiraj1290,mir ne qe skemi ekonomi o njerez po cka qe eshte grua lire aq sa eshte hequr fare litari ben cfar don qejfi kan shkallu grate tani apo burrat dim cte themi maja neper maja pak se gjeto goxha djal por beka pushtet mbi
JD-tAYIpgaA,@raimondanushi,avukat lidhjevetem ky quhet avukat
JD-tAYIpgaA,@aldasali7473,avokati cop cop une studjuar drejtesi ne itali menyra se akuzon avokati shpresoj kete prova se eshte denigruse ne qofte se zoteria eshte njeri qe konsumon lend narkotike mjaftojne analizat avokati pretendon flas vetem ai pike zeze
JD-tAYIpgaA,@saimecela6254,gruja zbut gurin jo burrin po kendonji ves qe grua duroj
JD-tAYIpgaA,@marinaqigjoni26,ky shum edukat po majan haet buk
JD-tAYIpgaA,@servetekastrati3179,ky qenka nje zotri vertet bravo se do dal everteta
JD-tAYIpgaA,@sonoio2022,cfar avvocato fshatar ky avvokat akuzon per drog alkolnuk di avvokati qe po fakte qe esht perdorus mund mari denancim
JD-tAYIpgaA,@ditanhasa8981,video dhune
JD-tAYIpgaA,@user-hb5gw9qb9d,pae pershtypjen se leshja maja super genjeshtare besoj po ishte vertet artiste zdo katandisej keshtu thjesh maja ordinere
JD-tAYIpgaA,@yllkaqamili5396,sa trash ky avokatise marr vesh punon ne shqiperi
JD-tAYIpgaA,@ErvisWis,maya duket qe ne fytre cfar njeriu eshte zoti ben fytyren sipas shpirtit
JD-tAYIpgaA,@user-ig3bs9wo6c,jeti fol keq avokat
JD-tAYIpgaA,@vlorevlore8521,ty tekani m neshi or avumut
JD-tAYIpgaA,@user-gq1gq8rw7d,avoket une onburre maskara mashtrus avokat legen mashkull omavokat bythe
JD-tAYIpgaA,@user-ig3bs9wo6c,po ajo duket qe del tu genje
JD-tAYIpgaA,@vlorevlore8521,po ky byth lepirs qe ngeli llam lla per cdo njer gjoja avukat
JD-tAYIpgaA,@user-ig3bs9wo6c,genje avokat
JD-tAYIpgaA,@AferditaResuli-is8ef,po ctu desh o arben ate bagashen plake tru
JD-tAYIpgaA,@user-ig3bs9wo6c,turp avokat
JD-tAYIpgaA,@user-gq1gq8rw7d,maja punuar prostitut ne dubaise miliona euro kuni gjeti milionat
JD-tAYIpgaA,@yllkaqamili5396,shkreti çte gjeti
JD-tAYIpgaA,@AferditaShega,avokati po genjen
JD-tAYIpgaA,@esmeralda-fh1wh,zoti avokate firmen babajit nuke del femija maja mbroni ju pe per tjeret thoni nuke dele femija
JD-tAYIpgaA,@user-gq1gq8rw7d,idajet kokra hajvanit
JD-tAYIpgaA,@raziemuhameti1843,ky idajeti maja duken në surrat qe ligj
JD-tAYIpgaA,@user-wq8oq7cg2e,djemer mir martohen se sa nje grua till ne shpi hungern burrat dhem
JD-tAYIpgaA,@mimozaplaku97,avokat mashtrus sa genjenqe ne fytyr duket
JD-tAYIpgaA,@esmeralda-fh1wh,aja filmuzr shtepine qe blene bashke kete zotrine po grate ne shqiperi kane mare fora
JD-tAYIpgaA,@vlorevlore8521,po ctu desh dhin edukatit
JD-tAYIpgaA,@user-gq1gq8rw7d,o idjotet dashuria rrinvjet por nje femer qe do familjen mban ashtu sic mbajtur ne vjet shum lumtur maja baxhelle femer
JD-tAYIpgaA,@LorinLorinameti-md2in,nese do rrol ekzekutiv kte avokatin prezantimin qe beri sot do ngelur ne klase per paaftesi ne shpjegim ose pjese ne manipulim situates sepse jane vetem njerez thjeshte qe ju ndjekin ekrani por profesioniste fushes avokate gjykates etj po marrim mireqene dhunen qe eshte perdorur kunderejt znjmaja shoqi ne kete rast kush interes filmoje kamera shoqi apo maia dhunuesi apo dhunuara maja filmuar nje aparat fshehur deshmi paster per policine gjykaten etj prove hahaha po mir more avokat mund thuash qe shoqi perdorur dhune ndaj majes ku jane faktet pastaj zotnia thote qe ke borxh leke per punimet qe tka bere ne shtepi pra situata eshte komplikuar ajo qe na thua gjithsesi dua falenderoj zarben pati guximin modestine qe beri publik kete pjese veshtire jetes se ki turp shpresoj per ju cift reflektoni therrisni ndergjegjjes egos kuptoni maturi qe zgjidhja mire pranueshme jete primarisht per miren djalit tuaj
JD-tAYIpgaA,@AferditaShega,haha paska gjetur avokatin komunizmit zonja avokat korruptuar ky zoti ruajt o zoteri popo sa bukur lozte filmin maja kur therriste ndihm ndihm
JD-tAYIpgaA,@lindacuko6162,sa diference moshe kan keta dy qe thote avokati qe maya eshte shum moshe madhe se shoqi pasuria ndahet ne menyre barabarte
JD-tAYIpgaA,@xrhstosbetas9407,lojera për kiklime
JD-tAYIpgaA,@klajdimyftari9564,do vej ne origjin maja
JD-tAYIpgaA,@user-rs4rp4nc6g,nje dore tel zonja tel tjeter ne çante inçizon
JD-tAYIpgaA,@esmeralda-fh1wh,asnje dhune nuke burrat grate dhunojne burrat ne shqiperi
JD-tAYIpgaA,@kristiancostruzioni8300,ky avokat don nje artikulltulpsedhe kupton vet mrapa
JD-tAYIpgaA,@mi.12745,hahahahaa sa qesh o arben po vellezrit tu jane ndare grate tyre arsyeja qene dhuna di gjith vlora
JD-tAYIpgaA,@user-mq9ez3jm5n,mashtruesat edukate duken forca maja se ke punuar gjithe jeten bere rob burrin mori mbiemrin veshtiresoi jeten ja ben tani sikur njeh
JD-tAYIpgaA,@albanamarra7085,po ku preku dore mo maja
JD-tAYIpgaA,@reya79,uaaaa tmerrshme sikur cifti perfekt
JD-tAYIpgaA,@GjysteDodaj-zh2hl,ky zotria është në hall ky ësht njeri mire
JD-tAYIpgaA,@GjysteDodaj-zh2hl,prishur mira
JD-tAYIpgaA,@user-to2ms5tm7i,kane marre doren tani keto femrat sotme keto urdher mbrojtjet lidhjete njejten gje sugjeruan ish gruas vellait tim ajo perfitoi gjithcka asnje drejte
JD-tAYIpgaA,@elviratata6591,po thote avokati eshte treguar shume zgjuar maja qe ja futur ketij ca behet keshtu
JD-tAYIpgaA,@user-sk2py6sn5b,po keta shaka po bejne po ca o buke o zot
JD-tAYIpgaA,@redinreka1023,duhet bo nji investigim ketij avokatit tek prona malit robit
JD-tAYIpgaA,@titanonline8963,tmerrrr
JD-tAYIpgaA,@redinreka1023,maya nja keshille nderro avokat
JD-tAYIpgaA,@minnafati3215,mashtrus burr
JD-tAYIpgaA,@agronkarajfilaj8278,ishadha spo nrron temen ilir meta
JD-tAYIpgaA,@Anna-rk2hn,video ore zoteri del ne tv gjeni zgjidhje private
JD-tAYIpgaA,@agronkarajfilaj8278,leni nam kyt avukat hajdut pijanes zagari rames
JD-tAYIpgaA,@user-md1xt2tx3n,bo bo mjeret djem
JD-tAYIpgaA,@agronkarajfilaj8278,ku shenuar gjitha rastet o kokerr psikopatit
JD-tAYIpgaA,@user-fr7bs8tp8p,sechondo il avochato uno mashtrus
JD-tAYIpgaA,@agronkarajfilaj8278,kush merr per avokat kyt injorant komplet
JD-tAYIpgaA,@burbuqehysanj5493,kategori kengetaresh eshte monster egoiste
JD-tAYIpgaA,@agronkarajfilaj8278,merri leje rames her o shpifur
JD-tAYIpgaA,@luljetaga4040,bo bo cfare na shofin syte
JD-tAYIpgaA,@agronkarajfilaj8278,bo bo ky esht avokat ky kryn pun
JD-tAYIpgaA,@user-fc4hu3po1l,ky konflikkt interesi gjykata duhet pranoj kete genjeshtar
JD-tAYIpgaA,@drakrthug2506,besoni kte zotri sepse ky eshte manipulator atje ai mund jet detyrar majen firmos ose bej dicka maja thene ndihme jashte pastaj ky arbeni hapur telin filmuar pas ndryshuar karte demek shikoni njerez un spo ushtroj dhune maja po thot ndihme kot tipik manipulator mashtrus maja gjithmone folur shume dashuri per po ky esht pabese
JD-tAYIpgaA,@bardhokprenga6052,jasht kontrollit maja
JD-tAYIpgaA,@user-fc4hu3po1l,genje
JD-tAYIpgaA,@Era564,gjykatat ne shqiperi abuzojne urdherin mbrojtjes prandaj eshte aspak besueshme mase sigurie mjafton qe nje grua shkoje ankohet asnje prove ne gjykate gjykatat menjehere japin urdher mbrotje sens
JD-tAYIpgaA,@emanuelashahini2823,ky avokati kalon kufirin mardhenies avokat klient majen shume joprofesional avash idajet se po bie ne sy shume maja
JD-tAYIpgaA,@drakrthug2506,burri qe filmon gruan qe vjet kastile duke ditur qe ajo esht artiste qellim demtimin imazhit saj qe krijuar mund ja duket ca burri eshte hiqet kot sjellshem qete se kush njeh afer di se ca prerje eshte nje mashtrus
JD-tAYIpgaA,@drakrthug2506,maja eshte nje kengetare shume vlera nje njeri drejte takuar afer disa here eshte shume sjellshme dashur familja ime takiar kte arbenin qe esht zotria ne video asnje pelqyer kte benineshte shume fallco duket gjesti fundit nje manipulator qe se shokun
JD-tAYIpgaA,@abc123-lf4rw,papapapap ca dhune degjoni kur bertet maja ndiiimesikur ben prova zeri hajde tallje trapi hajde
JD-tAYIpgaA,@drakrthug2506,plehre mashkull ky arbeni eshte nje super manipulator njerez shikoni ca hiqet drejte qete ktu kur takuam njher majen ne koncert vite pare ky ishte shume pasjellshem pordhac nje cop idioti
JD-tAYIpgaA,@user-fc4hu3po1l,mbbro nje ordinete se respekt pet ty zoti avokat
JD-tAYIpgaA,@zefjuncaj9043,advukat ma idiot se kyt beqir kin ska shqiperia ky per lek hip lle nes vet tyrp
JD-tAYIpgaA,@user-fc4hu3po1l,po ajo ca perdorur preshin
JD-tAYIpgaA,@anai9845,negative ishte sikur punon mire mendja
JD-tAYIpgaA,@user-fc4hu3po1l,ty ha mutin ajo ordinerja
JD-tAYIpgaA,@allahekber2088,ky do mar shpine ksaj duket
JD-tAYIpgaA,@brikelasuti7194,kuçioten more o mavri
JD-tAYIpgaA,@krenartroka327,ky rrisi floket lyej ulet vjec ne moshe se ku rri bardha kete benin shuaipeve
JD-tAYIpgaA,@user-fc4hu3po1l,cje mar kete dhi peralleve
JD-tAYIpgaA,@inaina12832,paska ngop lek maja kte avokat duket se genjen maja ishte ne vidjo del ballkon tu bertit budallic ndihm ndihm ky arbeni duket burr zotni ik o avokat mashtrus
JD-tAYIpgaA,@sonilakapay4942,shume flet vete se ftuaritshume acaruese
JD-tAYIpgaA,@suzanasula5906,thjesht nje spiun nje avokat plehre plehra qe mar ty per avokat
JD-tAYIpgaA,@marjusveli3623,ore po eshtebfiksuar sikur ke teze majen
JD-tAYIpgaA,@lauretaguma7164,pronat jan majes o pabur
JD-tAYIpgaA,@dhuratax3243,waw une pash qe dije vidion pash ndonje dhun zotria vetem maji qe bertiti dy her ndim vidoja ishte ze levizte maji donte qefi ju dhat vetem foto
JD-tAYIpgaA,@suzanasula5906,idajet bi plehre
JD-tAYIpgaA,@albaniaelbasan9839,kamera verifikohet shikohet fshirje mn
JD-tAYIpgaA,@fatmirakrrashi2462,maja eshte poshter
JD-tAYIpgaA,@edlirakasimi5073,lane nam
JD-tAYIpgaA,@AliceNike13,une di eshte ne familje ky zoteri por kur qene maya shtatzene ishte per nje dreke ne dajt ky burre qëndronte ne sherbim thua ishte vetmja femer shtatzene ne planet gje qe ndjeva nje xhelozi femërore ky mund jete teper keq por ai moment besoj se ishte fallco
JD-tAYIpgaA,@albaniaelbasan9839,shkardhat av
JD-tAYIpgaA,@user-sr5sn8bl3n,idagiet spiuni
JD-tAYIpgaA,@blertabiraku5626,para maja eshte ato femra qe lejojne qe terhiqet zvarr dikush pra eshte shpifje dyta para ca vitesh maja dhen nje intervist villa saj qe then qe ndertuar burrin tim sepse ai punon arkitekt avokatit zen halli mbroj personin mbrojtshem megjithate gjerat jane thella besoj gabofsha
JD-tAYIpgaA,@anisazane3783,ky avokati duket mashtrus
JD-tAYIpgaA,@dhioniscobanaj3192,avokat idajet bytheqiri
JD-tAYIpgaA,@janibanani9833,maja kokra baxhelles
JD-tAYIpgaA,@dea7284,jan disa avokat qe dalin genjejn pik turpi vetem per para o avokat ty qefi leket
JD-tAYIpgaA,@user-gn7ek9hw3z,ore po kshtu moj çup shume mir çfare psuat kshtuu çmndt mirqniane skishim asgje skishim kaq probleme ju t parn ndajenitani merreni dashuriçsht kshtupo m vjen shum shum keq
JD-tAYIpgaA,@user-wj2dn2mo4f,esht pler
JD-tAYIpgaA,@user-rp1lb7yn7x,avukati është majën maja po duket vërtetë në shqipëru ndez belanë këta avukatë palaço
JD-tAYIpgaA,@shpresadhimitri9262,sa neveritshem eshte ky idajet beqirigenjen patur per turp fare
JD-tAYIpgaA,@IdajetBeqiri,trajtim ult nivel sensin pro dhunuesëve në vënd pështyjmë në surrat këta palo burra palaço ai merr guximin shpif ushtroj dhunë ekrani kundër meje vajmedet gruas ky farë keqe turp jepni kaq krahë dhunuesëve
JD-tAYIpgaA,@user-xb8qv6yr9x,ca qenka pleksur zoteriame nje cmendur
JD-tAYIpgaA,@stelaaliaj8676,avokati ordiner ne shqiperi
JD-tAYIpgaA,@shvsarandas4020,zotnia duket sinqertë tjetër konsiderat pas për avokat beqirin përfundimisht qënka bërllok krejt qysh sot konsideroj idajet beqiri por idajet bythqri
JD-tAYIpgaA,@PetroRima,o boboooo kom pas respekt për idajetin sepse ndjek nëpër ekrane për akuzat në drejtim metës jo mirpo kom ndjek tek odeta dume kur çirret bërtet për prindërit nxjerrin fëmijët jashtë shtetit prokurën palës tjetër pranon tashmë quan ligjshme nxjerrjen fëmijës së çifti prej nënës prokurën atit po sikur bonte nexhi ose nusja çunit do ndjehej shpirtërisht idajeti zot modh ça plehrash jon kta avokatët
JD-tAYIpgaA,@enitirane7523,smbush mir un apo sikur po genjen ca ky avokati
JD-tAYIpgaA,@ferdinandshqiptari1789,ky avokati eshte poshtri qe njohur ne jeten time
JD-tAYIpgaA,@user-vu8hf6gz1k,o pat gjith vipat kto lek kshu do perfundojn qent duke ngrene pe paturnie do con ne varr
JD-tAYIpgaA,@lavdiepashaj453,po maja duket qe ne pamje jashtmr shume eger per ne qe shikojm le ai qe jeton shume drejte arbeni
JD-tAYIpgaA,@AmeiseAffe,turp avokat turp turpka shume dashuron majenpo nexhin harroveapo nexhi dashnor tjeter
JD-tAYIpgaA,@jetnormurataj8337,ore po cfare nxirni kete pseudo avokat qe eshte denuar shume here ben moral
JD-tAYIpgaA,@user-xd5gv4cz6w,ky duket nje njeri edukate
JD-tAYIpgaA,@GentianFerhati,rrespekte për avokatin nderuar beqiri
JD-tAYIpgaA,@jdjdjdhg1982,maja rrefburrin eshte forte genjen ofendon han mendja se burri rref majen maja rrefburrin
JD-tAYIpgaA,@Shushu155n,o avoka ik kap ilir meten o budall
JD-tAYIpgaA,@IkeLam-fj8sd,maja asnjehere sme pelqyer duket shume keqe qe ne fytyre
JD-tAYIpgaA,@AmeiseAffe,idajeti qire majenta dije nexhi beqiri
JD-tAYIpgaA,@AmeiseAffe,idajet nexhi dashnor
JD-tAYIpgaA,@user-vb1eb2hg5v,vej konflikti deri ne tv
JD-tAYIpgaA,@Emilia-om9zv,idajeti duket bredh majen
JD-tAYIpgaA,@fatimecaushaj3852,gazi botes drejtesi cjane keto qe behen ne tv publike turp botes mendimi im
JD-tAYIpgaA,@Emilianostarova,kapen prajmin keto
JD-tAYIpgaA,@iliailia8755,po legenosni o erjona arjon t aft pr t drejtuar nj emision tema delikate
JD-tAYIpgaA,@julielako5395,perdorusit lendeve nnarkotike dihet qe jan manipulator buri z maja duket nje person till
JD-tAYIpgaA,@hamzoalushi650,mjere kushe merre dhi ne dukat tragjas
JD-tAYIpgaA,@user-nw2le7wl5d,vlonjatet duan jene burra sundojn bejne cfare duan burri gruaja duhet jene barabart tani po dhunohen burrat
JD-tAYIpgaA,@fionakoro1906,para ca vitesh maja qen ne nje koncert ne athine qen tap dehur sa dinte se ca bente mbanin motrat neper tavolina se binte
JD-tAYIpgaA,@ildasakaj5573,duket qart qe ai esht dhunues
JD-tAYIpgaA,@genchuta3110,durim zotni shuajpi durim vlla allahu ndimofte ne kete histori
JD-tAYIpgaA,@IdajetBeqiri,jepni prioritet dhunusit qysh ju marka djali vjeç nënës jepet babait pijanec ushtrues sistematik dhune besoni juve vendimeve gjyqësore formës së prerë kanë fuqinë ligjit apo besoni fjalëve qesim rrugës dhunusit ku gjeti pronat ky ky për ato para prona maya martua tëshumë keq tituj në mbrojjtje dhunusëve
JD-tAYIpgaA,@Fatmira-io2ze,amon derprisni ftuaritqe kuptojm mire jo her nje muhabet
JD-tAYIpgaA,@alickajbesim4413,o avokat mbroni kot se ajo majohurmajaeshte krye hajdute pronash se fisit ju po mbroni drejt duke ditur shum mir
-IUyAKMtBWc,@ArbenKodra-lm6me,kush na udhehequr nje rugac rofte altin dumani ne burg hajdutet
-IUyAKMtBWc,@BardhokBrushtulli-ej7ef,tunde like
-IUyAKMtBWc,@bledarbledi1475,po mami ke marr ne muaj
-IUyAKMtBWc,@bledarbledi1475,po flet mama
-IUyAKMtBWc,@adrik5588,kur bon kto
-IUyAKMtBWc,@vladimirabazaj5873,ilir meta ikur per leshe po ashtu berishamb
-IUyAKMtBWc,@Paraprakisht,dhjefsha partine ty moniken hiqni duart shqiperia rafte kanceriiiiiiii rafte
-IUyAKMtBWc,@fetahable,spaku tarrallaku
-IUyAKMtBWc,@Vandami-st7hc,ske faj qe ben kshu se kan zgjatur shum duhet tkishin lidhur kohe o hajdut se vetem keq ke ber kti vendi saliu
-IUyAKMtBWc,@er-op3my,ilir meta politikan niveleve larta
-IUyAKMtBWc,@limimurrizi322,ku gjete leket per ndertuar pallate moj plak poshter
-IUyAKMtBWc,@massimoremis9745,krejt mafiozpo shikon fevziun ne sy
-IUyAKMtBWc,@W126Legendary,ben lek madh gjith keta pun thon prinderit tan kan punuar gjith jeten mezi mezi bleven shpi
-IUyAKMtBWc,@user-ee2bj5kt4l,akoma jasht ky ooo fevzipse humbni kohnbuuurg
-IUyAKMtBWc,@nurionsula2228,vij turp qe drejtohesh altin dumanit ne kete gjuhe
-IUyAKMtBWc,@user-or6nn2dm1q,qenke kr fare
-IUyAKMtBWc,@user-nf2we4ii1y,per zullumet qe ke ba vendit shqiptareve ty mjeran mbron zoti po pl jo jo krye hajn ordiner
-IUyAKMtBWc,@kontesha14,ne fund fundit asht trimne gjith jeten punuar por sjemi milioner
-IUyAKMtBWc,@Renato-ld3nq,partia familjes bravo o plehre shqiperis vije turpe ke qene presidente
-IUyAKMtBWc,@musliman-shqiptar8503,paska ikur
-IUyAKMtBWc,@ralimilano5361,mren tan boll vjell
-IUyAKMtBWc,@fatjonziri5623,enkopil tka denu zoti ci ke bo shqioris
-IUyAKMtBWc,@Tom-Jerry407,iken pellumbat likes
-IUyAKMtBWc,@dyshestana3712,turp turp kryehajduti
-IUyAKMtBWc,@kritikuiashper2836,ore kur do futet burg ky rropqiri
-IUyAKMtBWc,@user-lp7lb5oh7n,hahahab talli karin popllin ilir meta edi ram sali berisha bejn show hahahha se kupton car poplli kan frikacak
-IUyAKMtBWc,@user-rc3yv9cy2d,ky rrjedhurky pjerdhur fare
-IUyAKMtBWc,@andreaslilollari8526,pi ilacet paske dal oilir
-IUyAKMtBWc,@miltiadhllacaj9750,ky eshte semure mendoreky ne funde do vras veten
-IUyAKMtBWc,@boraevockel8039,ke frik per partin qe ben keshtu po besoj se kan tremur
-IUyAKMtBWc,@batjarkamberaj698,po ky ikur per lesh rruge tjete vetem llomotis iqet trim po do shikojme sa vlen lekura ketij dallkauku qe vjedhur gjithe shqiptaret spaku vonoj per kete injorant hajdut qe rropi kete popull
-IUyAKMtBWc,@arjankosturi2097,meta eshte politikan po ben politike deri ketu normalepo fytyri eshte fevziu
-IUyAKMtBWc,@f.r.e.e.d.o.m,o qeros solle njihekur tek ktij majmunit ndjehet rehat ne karrige po djeg sumçja
-IUyAKMtBWc,@agimhoxha6263,po car parti leshi ke o krye hajdut parti hajdutesh
-IUyAKMtBWc,@lulijetapeleshka9152,ky duhet arestuar aty ne studio shikoje gjithe populli
-IUyAKMtBWc,@floradurmishi382,ketij hikur truri ky kaluar limited vjedhjes prandaj frik
-IUyAKMtBWc,@franchiecuador4168,sme kerrcet kari thot likja
-IUyAKMtBWc,@ge5585,ilir meta
-IUyAKMtBWc,@vladimirhoxha1204,nona krimit ne shqiperi
-IUyAKMtBWc,@ErjonGjoni-cs8rz,patate shkon prej spakut
-IUyAKMtBWc,@team1612,pergjigjet pyetjes se gazetarit po ngre zerin duke folur per partine vetperpiqet largoje vemendjen verteta gjarper
-IUyAKMtBWc,@dorinedo5134,kur sta q motren ay ty mir ben qe bellet krv
-IUyAKMtBWc,@shaiprexhmati7986,hy frika
-IUyAKMtBWc,@user-nf2we4ii1y,ke punu gjyshepo jo nji pension mij lek vjeterkjo paska majt niprit qe jetojn ne anglicfar prrallash qe vet kta besojn
